date,open,high,low,close,volume
2024-03-27 00:00:00+05:30,1889.35,1915.0,1825.0,1842.35,127579
2024-03-28 00:00:00+05:30,1842.35,1871.3,1808.0,1813.95,132096
2024-04-01 00:00:00+05:30,1825.0,1915.9,1820.5,1902.05,109397
2024-04-02 00:00:00+05:30,1915.0,1949.0,1904.4,1921.1,59416
2024-04-03 00:00:00+05:30,1924.05,1955.65,1915.65,1948.15,51874
2024-04-04 00:00:00+05:30,1980.0,2199.0,1961.35,2159.2,1497665
2024-04-05 00:00:00+05:30,2138.0,2148.0,2088.4,2103.6,265432
2024-04-08 00:00:00+05:30,2119.9,2124.0,2067.05,2080.0,58861
2024-04-09 00:00:00+05:30,2080.0,2186.0,2070.0,2113.8,209397
2024-04-10 00:00:00+05:30,2116.35,2177.0,2090.55,2140.7,128073
2024-04-12 00:00:00+05:30,2155.0,2162.9,2120.2,2131.45,67327
2024-04-15 00:00:00+05:30,2115.0,2115.95,2028.0,2060.4,57261
2024-04-16 00:00:00+05:30,2045.05,2077.3,2035.55,2051.1,37702
2024-04-18 00:00:00+05:30,2071.1,2096.85,2042.05,2049.1,35962
2024-04-19 00:00:00+05:30,2042.0,2042.0,2010.0,2026.45,23662
2024-04-22 00:00:00+05:30,2044.0,2057.8,2017.0,2020.55,32342
2024-04-23 00:00:00+05:30,2026.1,2130.0,2026.1,2111.15,112367
2024-04-24 00:00:00+05:30,2138.9,2148.0,2090.3,2099.4,33525
2024-04-25 00:00:00+05:30,2110.0,2112.0,2065.0,2072.65,33083
2024-04-26 00:00:00+05:30,2072.7,2100.05,2069.95,2077.25,26027
2024-04-29 00:00:00+05:30,2100.0,2100.0,2058.1,2070.25,25067
2024-04-30 00:00:00+05:30,2078.0,2079.0,2039.95,2045.15,29683
2024-05-02 00:00:00+05:30,2020.0,2047.15,2019.95,2028.5,22753
2024-05-03 00:00:00+05:30,2050.0,2098.0,2028.0,2046.4,26502
2024-05-06 00:00:00+05:30,2046.4,2070.0,2010.0,2021.0,27421
2024-05-07 00:00:00+05:30,2016.0,2022.5,1988.0,2004.0,29560
2024-05-08 00:00:00+05:30,2004.0,2142.1,1962.05,2099.9,192893
2024-05-09 00:00:00+05:30,2109.0,2111.1,1982.35,1999.4,197415
2024-05-10 00:00:00+05:30,1950.0,2044.45,1947.95,1976.9,45016
2024-05-13 00:00:00+05:30,1980.0,1996.95,1935.55,1948.8,27246
2024-05-14 00:00:00+05:30,1954.45,1970.4,1939.9,1963.25,28568
2024-05-15 00:00:00+05:30,1976.45,1990.0,1942.1,1952.05,32224
2024-05-16 00:00:00+05:30,1954.9,2008.0,1954.9,2000.65,47737
2024-05-17 00:00:00+05:30,2000.65,2024.9,1993.05,2014.75,37623
2024-05-18 00:00:00+05:30,2001.0,2055.9,2000.05,2039.45,17595
2024-05-21 00:00:00+05:30,2031.0,2031.1,1992.0,1995.65,32612
2024-05-22 00:00:00+05:30,1995.65,2008.65,1979.0,1985.1,27269
2024-05-23 00:00:00+05:30,1989.1,2000.5,1967.0,1973.75,30367
2024-05-24 00:00:00+05:30,1950.0,1983.75,1950.0,1960.35,25900
2024-05-27 00:00:00+05:30,1961.2,1973.45,1944.9,1948.75,29041
2024-05-28 00:00:00+05:30,1961.65,1970.8,1931.0,1938.7,27552
2024-05-29 00:00:00+05:30,1940.0,1954.8,1911.1,1922.5,33260
2024-05-30 00:00:00+05:30,1924.9,1933.2,1909.5,1913.0,26386
2024-05-31 00:00:00+05:30,1914.5,1925.0,1875.0,1893.4,36586
2024-06-03 00:00:00+05:30,1925.0,1939.95,1880.0,1891.85,33204
2024-06-04 00:00:00+05:30,1907.6,1907.75,1815.0,1841.65,48725
2024-06-05 00:00:00+05:30,1863.9,1937.0,1826.5,1930.35,42422
2024-06-06 00:00:00+05:30,1950.0,1976.0,1939.95,1971.85,38277
2024-06-07 00:00:00+05:30,1971.85,1986.65,1961.5,1967.9,20750
2024-06-10 00:00:00+05:30,1969.0,2021.9,1961.25,1998.5,58551
2024-06-11 00:00:00+05:30,2009.9,2021.6,1969.05,2014.05,54083
2024-06-12 00:00:00+05:30,2018.95,2037.75,1980.0,2009.85,38524
2024-06-13 00:00:00+05:30,2020.0,2034.0,2000.8,2021.5,36467
2024-06-14 00:00:00+05:30,2021.5,2048.0,2005.0,2019.65,44790
2024-06-18 00:00:00+05:30,2033.0,2033.0,1990.0,1993.55,42407
2024-06-19 00:00:00+05:30,1997.2,2070.75,1995.1,2004.95,89568
2024-06-20 00:00:00+05:30,2005.75,2151.9,2000.6,2104.0,390700
2024-06-21 00:00:00+05:30,2139.4,2161.0,2085.2,2112.3,104733
2024-06-24 00:00:00+05:30,2109.05,2150.0,2076.6,2107.45,112635
2024-06-25 00:00:00+05:30,2105.0,2129.8,2088.2,2120.65,51576
2024-06-26 00:00:00+05:30,2129.9,2139.55,2058.05,2081.7,55147
2024-06-27 00:00:00+05:30,2075.0,2168.8,2071.0,2130.1,189196
2024-06-28 00:00:00+05:30,2141.95,2168.0,2095.0,2136.8,125470
2024-07-01 00:00:00+05:30,2145.95,2180.0,2127.6,2162.0,94882
2024-07-02 00:00:00+05:30,2183.95,2204.0,2135.0,2145.05,115281
2024-07-03 00:00:00+05:30,2155.95,2162.0,2105.5,2116.65,45602
2024-07-04 00:00:00+05:30,2124.0,2160.0,2108.3,2145.65,49895
2024-07-05 00:00:00+05:30,2139.0,2148.9,2114.15,2128.35,31304
2024-07-08 00:00:00+05:30,2130.0,2139.95,2090.0,2095.1,46452
2024-07-09 00:00:00+05:30,2095.1,2122.9,2080.0,2094.65,41770
2024-07-10 00:00:00+05:30,2096.6,2108.6,2030.05,2056.8,36119
2024-07-11 00:00:00+05:30,2065.0,2080.0,2042.65,2050.55,21299
2024-07-12 00:00:00+05:30,2058.3,2108.55,2057.3,2075.7,41077
2024-07-15 00:00:00+05:30,2075.65,2080.0,2037.85,2045.95,42520
2024-07-16 00:00:00+05:30,2045.95,2085.45,2045.9,2060.5,35693
2024-07-18 00:00:00+05:30,2060.5,2065.95,2034.9,2046.4,48911
2024-07-19 00:00:00+05:30,2045.0,2049.0,2004.1,2009.7,50453
2024-07-22 00:00:00+05:30,1980.0,2032.35,1980.0,2019.9,40957
2024-07-23 00:00:00+05:30,2034.05,2034.05,1979.25,2013.85,41028
2024-07-24 00:00:00+05:30,2013.85,2055.2,2008.0,2017.9,25333
2024-07-25 00:00:00+05:30,2017.9,2025.0,1995.0,2013.3,17920
2024-07-26 00:00:00+05:30,2024.0,2108.0,2015.05,2050.4,77724
2024-07-29 00:00:00+05:30,2056.0,2120.3,2052.0,2060.1,88930
2024-07-30 00:00:00+05:30,2064.95,2118.0,2060.1,2093.35,64133
2024-07-31 00:00:00+05:30,2100.0,2138.15,2083.3,2124.15,64067
2024-08-01 00:00:00+05:30,2126.0,2154.65,2080.5,2108.6,153414
2024-08-02 00:00:00+05:30,2100.0,2150.0,2083.1,2137.15,86745
2024-08-05 00:00:00+05:30,2065.0,2105.65,2055.0,2080.4,66931
2024-08-06 00:00:00+05:30,2082.0,2135.0,2073.0,2085.4,68505
2024-08-07 00:00:00+05:30,2100.0,2120.0,2072.05,2106.5,34816
2024-08-08 00:00:00+05:30,2105.0,2129.75,2069.0,2087.35,37573
2024-08-09 00:00:00+05:30,2103.95,2106.9,2053.05,2085.85,37987
2024-08-12 00:00:00+05:30,2086.95,2086.95,2050.05,2056.3,20508
2024-08-13 00:00:00+05:30,2056.3,2062.6,2000.0,2021.9,33793
2024-08-14 00:00:00+05:30,2020.0,2025.45,1961.9,1995.95,33638
2024-08-16 00:00:00+05:30,1996.15,2030.9,1984.5,2008.45,33181
2024-08-19 00:00:00+05:30,2008.55,2028.35,1991.0,2006.4,31474
2024-08-20 00:00:00+05:30,2008.9,2045.0,2002.0,2018.75,26469
2024-08-21 00:00:00+05:30,2020.0,2059.95,2016.85,2028.95,27055
2024-08-22 00:00:00+05:30,2030.2,2147.85,2030.2,2098.95,191045
2024-08-23 00:00:00+05:30,2071.1,2101.65,2071.0,2082.4,52191
2024-08-26 00:00:00+05:30,2098.8,2109.0,2061.5,2080.55,36388
2024-08-27 00:00:00+05:30,2095.0,2179.35,2081.25,2127.75,157648
2024-08-28 00:00:00+05:30,2128.0,2143.9,2101.0,2113.2,34159
2024-08-29 00:00:00+05:30,2114.0,2128.0,2084.1,2107.25,42692
2024-08-30 00:00:00+05:30,2111.25,2122.95,2085.0,2104.85,26284
2024-09-02 00:00:00+05:30,2106.8,2124.65,2079.0,2100.05,29438
2024-09-03 00:00:00+05:30,2114.45,2142.05,2095.0,2117.1,63824
2024-09-04 00:00:00+05:30,2117.1,2229.0,2106.35,2171.4,392897
2024-09-05 00:00:00+05:30,2190.0,2249.4,2181.0,2222.15,189846
2024-09-06 00:00:00+05:30,2233.05,2337.95,2227.55,2263.7,400150
2024-09-09 00:00:00+05:30,2270.0,2319.0,2217.1,2301.35,135602
2024-09-10 00:00:00+05:30,2312.85,2319.0,2270.0,2291.45,83652
2024-09-11 00:00:00+05:30,2287.0,2312.0,2267.0,2274.8,62291
2024-09-12 00:00:00+05:30,2279.95,2288.0,2233.4,2257.85,60639
2024-09-13 00:00:00+05:30,2262.0,2288.25,2222.0,2235.95,46722
2024-09-16 00:00:00+05:30,2250.0,2312.4,2207.1,2224.45,98038
2024-09-17 00:00:00+05:30,2243.05,2243.05,2193.1,2217.5,59933
2024-09-18 00:00:00+05:30,2225.0,2456.7,2225.0,2367.05,2201239
2024-09-19 00:00:00+05:30,2403.0,2498.85,2305.0,2377.2,769133
2024-09-20 00:00:00+05:30,2397.95,2440.25,2350.0,2396.25,252066
2024-09-23 00:00:00+05:30,2432.85,2440.95,2355.0,2395.6,118250
2024-09-24 00:00:00+05:30,2395.6,2456.0,2361.95,2380.15,182810
2024-09-25 00:00:00+05:30,2380.15,2391.55,2335.55,2356.3,69565
2024-09-26 00:00:00+05:30,2366.0,2369.6,2323.0,2335.95,58839
2024-09-27 00:00:00+05:30,2369.95,2370.2,2280.0,2296.7,84473
2024-09-30 00:00:00+05:30,2309.95,2326.75,2269.55,2293.25,82733
2024-10-01 00:00:00+05:30,2288.0,2443.15,2285.0,2409.7,225161
2024-10-03 00:00:00+05:30,2370.3,2420.0,2315.2,2339.45,230420
2024-10-04 00:00:00+05:30,2339.0,2350.95,2230.0,2290.0,120037
2024-10-07 00:00:00+05:30,2290.0,2318.9,2178.6,2199.5,109496
2024-10-08 00:00:00+05:30,2185.05,2289.9,2185.05,2261.9,64993
2024-10-09 00:00:00+05:30,2289.85,2339.0,2260.0,2294.85,49198
2024-10-10 00:00:00+05:30,2294.85,2349.0,2281.55,2300.25,36579
2024-10-11 00:00:00+05:30,2307.0,2309.95,2262.5,2277.15,35030
2024-10-14 00:00:00+05:30,2277.15,2350.0,2254.9,2335.7,83538
2024-10-15 00:00:00+05:30,2350.0,2390.95,2314.25,2331.05,95778
2024-10-16 00:00:00+05:30,2330.0,2348.0,2301.85,2329.1,44758
2024-10-17 00:00:00+05:30,2326.0,2328.45,2220.1,2250.3,53710
2024-10-18 00:00:00+05:30,2245.0,2261.95,2205.0,2237.6,51848
2024-10-21 00:00:00+05:30,2237.6,2252.2,2153.0,2173.95,52692
2024-10-22 00:00:00+05:30,2163.0,2182.7,2018.05,2075.3,96973
2024-10-23 00:00:00+05:30,2055.0,2114.0,2039.95,2088.05,52104
2024-10-24 00:00:00+05:30,2088.05,2112.95,2061.0,2080.55,32146
2024-10-25 00:00:00+05:30,2065.0,2080.5,1974.95,2001.5,55555
2024-10-28 00:00:00+05:30,2002.25,2038.8,1989.0,2018.65,38674
2024-10-29 00:00:00+05:30,2018.65,2045.05,1978.05,2029.4,46472
2024-10-30 00:00:00+05:30,2012.9,2087.75,2012.9,2061.6,35532
2024-10-31 00:00:00+05:30,2051.0,2099.0,2051.0,2090.95,29426
2024-11-01 00:00:00+05:30,2104.7,2122.05,2090.95,2117.0,7562
2024-11-04 00:00:00+05:30,2114.95,2129.95,2058.0,2105.9,39333
2024-11-05 00:00:00+05:30,2105.9,2270.0,2086.3,2129.0,297412
2024-11-06 00:00:00+05:30,2175.0,2177.55,2115.0,2133.5,85641
2024-11-07 00:00:00+05:30,2145.0,2164.0,2106.0,2123.65,52582
2024-11-08 00:00:00+05:30,2139.8,2139.8,2050.0,2055.95,52400
2024-11-11 00:00:00+05:30,2050.0,2050.0,1993.6,2017.35,54128
2024-11-12 00:00:00+05:30,2023.2,2032.2,1980.0,1990.75,38456
2024-11-13 00:00:00+05:30,1980.75,1995.0,1928.0,1933.3,55880
2024-11-14 00:00:00+05:30,1950.2,1969.95,1903.55,1954.35,45889
2024-11-18 00:00:00+05:30,1960.05,1963.15,1913.35,1925.3,29943
2024-11-19 00:00:00+05:30,1939.35,1970.0,1928.65,1948.9,22927
2024-11-21 00:00:00+05:30,1950.0,1953.2,1908.0,1912.2,24633
2024-11-22 00:00:00+05:30,1930.0,1942.0,1909.0,1914.65,21718
2024-11-25 00:00:00+05:30,1927.85,1954.0,1927.85,1934.2,21715
2024-11-26 00:00:00+05:30,1942.0,1962.85,1924.35,1943.3,25297
2024-11-27 00:00:00+05:30,1950.0,1984.25,1906.0,1962.75,30827
2024-11-28 00:00:00+05:30,1972.0,2005.75,1956.4,1972.55,22850
2024-11-29 00:00:00+05:30,1983.2,1995.45,1953.0,1964.8,18926
2024-12-02 00:00:00+05:30,1985.95,1996.0,1945.5,1980.25,30853
2024-12-03 00:00:00+05:30,1986.0,2061.0,1984.4,2055.35,55846
2024-12-04 00:00:00+05:30,2065.0,2090.0,2055.35,2066.9,33164
2024-12-05 00:00:00+05:30,2071.05,2089.95,2027.0,2037.2,26647
2024-12-06 00:00:00+05:30,2045.0,2059.55,2033.45,2049.5,25404
2024-12-09 00:00:00+05:30,2049.5,2050.95,2003.25,2022.2,30631
2024-12-10 00:00:00+05:30,2019.8,2040.95,1995.05,2001.35,42266
2024-12-11 00:00:00+05:30,2015.15,2035.0,1994.8,1998.85,24555
2024-12-12 00:00:00+05:30,1998.85,2004.55,1980.7,1983.0,19146
2024-12-13 00:00:00+05:30,1983.0,1990.0,1950.0,1976.7,29398
2024-12-16 00:00:00+05:30,1975.3,1992.0,1968.0,1973.8,19454
2024-12-17 00:00:00+05:30,1973.8,1979.0,1941.0,1944.5,25486
2024-12-18 00:00:00+05:30,1950.0,1958.6,1930.0,1933.4,22148
2024-12-19 00:00:00+05:30,1918.1,1943.8,1908.05,1931.0,25039
2024-12-20 00:00:00+05:30,1931.0,1943.8,1821.95,1872.6,45539
2024-12-23 00:00:00+05:30,1877.3,1895.2,1850.0,1855.05,29532
2024-12-24 00:00:00+05:30,1856.45,1879.45,1851.05,1872.5,16464
2024-12-26 00:00:00+05:30,1840.0,1887.0,1840.0,1855.05,28550
2024-12-27 00:00:00+05:30,1863.0,1867.65,1825.0,1833.95,42169
2024-12-30 00:00:00+05:30,1818.0,1835.8,1701.5,1720.75,189278
2024-12-31 00:00:00+05:30,1720.75,1772.0,1720.75,1762.05,84659
2025-01-01 00:00:00+05:30,1762.1,1814.95,1762.1,1810.2,39462
2025-01-02 00:00:00+05:30,1810.0,1810.2,1776.8,1789.45,35400
2025-01-03 00:00:00+05:30,1780.0,1810.85,1780.0,1790.0,29635
2025-01-06 00:00:00+05:30,1790.0,1790.0,1716.55,1732.6,50401
2025-01-07 00:00:00+05:30,1733.8,1750.0,1726.15,1735.65,25980
2025-01-08 00:00:00+05:30,1744.05,1754.9,1715.7,1738.8,27619
2025-01-09 00:00:00+05:30,1750.45,1968.8,1741.05,1870.2,2355843
2025-01-10 00:00:00+05:30,1804.0,1830.0,1756.0,1768.45,185411
2025-01-13 00:00:00+05:30,1742.0,1759.15,1720.0,1725.7,76945
2025-01-14 00:00:00+05:30,1737.4,1775.0,1711.65,1764.85,72622
2025-01-15 00:00:00+05:30,1781.5,1781.95,1740.0,1745.65,27404
2025-01-16 00:00:00+05:30,1756.25,1774.25,1730.7,1748.2,27363
2025-01-17 00:00:00+05:30,1749.0,1792.0,1737.95,1754.85,23550
2025-01-20 00:00:00+05:30,1769.8,1785.0,1748.45,1781.05,28726
2025-01-21 00:00:00+05:30,1780.0,1824.6,1741.1,1767.35,36575
2025-01-22 00:00:00+05:30,1760.5,1779.8,1725.0,1742.15,29096
2025-01-23 00:00:00+05:30,1744.9,1773.9,1741.1,1763.75,18284
2025-01-24 00:00:00+05:30,1765.95,1775.15,1736.35,1741.6,21711
2025-01-27 00:00:00+05:30,1744.95,1750.0,1651.1,1676.25,57418
2025-01-28 00:00:00+05:30,1680.0,1687.85,1607.0,1632.6,73921
2025-01-29 00:00:00+05:30,1633.05,1695.0,1633.05,1684.0,33154
2025-01-30 00:00:00+05:30,1689.85,1719.95,1680.95,1701.2,32311
2025-01-31 00:00:00+05:30,1709.95,1718.75,1680.75,1699.75,82541
2025-02-01 00:00:00+05:30,1706.8,1734.85,1690.05,1717.65,13136
2025-02-03 00:00:00+05:30,1717.65,1754.85,1694.5,1746.3,67537
2025-02-04 00:00:00+05:30,1762.05,1780.0,1726.2,1760.25,52607
2025-02-05 00:00:00+05:30,1740.0,1803.8,1740.0,1789.55,39611
2025-02-06 00:00:00+05:30,1780.0,1831.85,1775.45,1819.35,74468
2025-02-07 00:00:00+05:30,1813.8,1830.0,1795.6,1816.2,26602
2025-02-10 00:00:00+05:30,1820.0,1825.0,1776.2,1787.8,40105
2025-02-11 00:00:00+05:30,1787.8,1791.65,1735.95,1759.65,52282
2025-02-12 00:00:00+05:30,1755.0,1759.95,1700.4,1733.3,50663
2025-02-13 00:00:00+05:30,1712.0,1783.15,1701.5,1722.85,50637
2025-02-14 00:00:00+05:30,1712.4,1725.0,1635.0,1654.65,46811
2025-02-17 00:00:00+05:30,1621.2,1653.9,1589.15,1612.25,55676
2025-02-18 00:00:00+05:30,1600.5,1620.2,1570.15,1603.0,36233
2025-02-19 00:00:00+05:30,1582.0,1698.4,1582.0,1659.1,77447
2025-02-20 00:00:00+05:30,1659.9,1710.0,1635.0,1701.05,21144
2025-02-21 00:00:00+05:30,1680.0,1719.8,1660.0,1695.7,22551
2025-02-24 00:00:00+05:30,1677.05,1679.4,1606.35,1627.75,57525
2025-02-25 00:00:00+05:30,1620.1,1641.7,1607.5,1620.9,28464
2025-02-27 00:00:00+05:30,1619.25,1620.85,1584.4,1616.05,26971
2025-02-28 00:00:00+05:30,1605.0,1608.9,1577.15,1590.85,54343
2025-03-03 00:00:00+05:30,1592.9,1605.85,1508.0,1583.25,65971
2025-03-04 00:00:00+05:30,1580.15,1660.0,1550.75,1648.9,46900
2025-03-05 00:00:00+05:30,1654.6,1705.0,1645.65,1674.35,35558
2025-03-06 00:00:00+05:30,1678.5,1700.0,1661.1,1677.95,25447
2025-03-07 00:00:00+05:30,1677.95,1715.35,1655.0,1704.0,33776
2025-03-10 00:00:00+05:30,1704.0,1710.95,1635.05,1653.75,28915
2025-03-11 00:00:00+05:30,1653.5,1659.7,1621.0,1636.55,34633
2025-03-12 00:00:00+05:30,1630.0,1659.05,1612.0,1626.0,28644
2025-03-13 00:00:00+05:30,1630.0,1656.5,1617.05,1626.2,30473
2025-03-17 00:00:00+05:30,1626.2,1632.75,1554.0,1568.6,69444
2025-03-18 00:00:00+05:30,1568.6,1606.2,1561.6,1586.2,53830
2025-03-19 00:00:00+05:30,1589.6,1607.9,1581.75,1599.95,39052
2025-03-20 00:00:00+05:30,1599.95,1612.9,1585.0,1593.25,45125
2025-03-21 00:00:00+05:30,1610.0,1637.1,1595.0,1604.55,105729
2025-03-24 00:00:00+05:30,1608.95,1836.55,1600.0,1774.5,612933
2025-03-25 00:00:00+05:30,1782.05,1793.0,1703.55,1742.6,161826
2025-03-26 00:00:00+05:30,1740.0,1740.0,1663.7,1679.2,69703
2025-03-27 00:00:00+05:30,1673.0,1692.35,1650.0,1673.55,77572
2025-03-28 00:00:00+05:30,1673.55,1708.9,1601.1,1618.15,77233
2025-04-01 00:00:00+05:30,1632.0,1720.0,1619.9,1683.15,170757
2025-04-02 00:00:00+05:30,1675.0,1740.0,1646.45,1735.8,63367
2025-04-03 00:00:00+05:30,1736.0,1762.15,1716.35,1727.6,47737
2025-04-04 00:00:00+05:30,1720.0,1734.9,1670.2,1707.1,47856
2025-04-07 00:00:00+05:30,1620.0,1647.0,1584.0,1634.9,42828
2025-04-08 00:00:00+05:30,1681.0,1708.0,1633.8,1698.6,35847
2025-04-09 00:00:00+05:30,1673.1,1702.75,1660.05,1677.3,24158
2025-04-11 00:00:00+05:30,1750.0,1755.0,1684.0,1740.45,64511
2025-04-15 00:00:00+05:30,1760.0,1808.0,1748.4,1770.6,49308
2025-04-16 00:00:00+05:30,1765.2,1844.0,1765.2,1831.3,107542
2025-04-17 00:00:00+05:30,1830.9,1917.0,1805.4,1891.0,133765
2025-04-21 00:00:00+05:30,1891.0,1906.4,1858.1,1877.7,52009
2025-04-22 00:00:00+05:30,1880.0,1896.5,1856.1,1871.0,30189
2025-04-23 00:00:00+05:30,1880.0,1884.0,1833.0,1857.4,25983
2025-04-24 00:00:00+05:30,1850.0,1877.1,1809.7,1832.1,37987
2025-04-25 00:00:00+05:30,1835.9,1849.3,1768.0,1808.4,39326
2025-04-28 00:00:00+05:30,1792.0,1808.6,1781.7,1795.2,27174
2025-04-29 00:00:00+05:30,1794.1,1814.9,1767.9,1772.7,24785
2025-04-30 00:00:00+05:30,1767.0,1772.5,1694.0,1702.6,56180
2025-05-02 00:00:00+05:30,1702.6,1758.6,1675.7,1718.0,47942
2025-05-05 00:00:00+05:30,1718.1,1747.0,1684.1,1720.9,53942
2025-05-06 00:00:00+05:30,1723.9,1748.0,1690.0,1695.9,38633
